Recipe ID,Title,Source,Cuisine
29367,Hot Brown Frittatta,FOOD_NETWORK,USA
29368,Steak and Shrimp Special,FOOD_NETWORK,USA
29369,Bottletree Chess Pie,FOOD_NETWORK,USA
29370,Poached Red Pears in Port Wine,FOOD_NETWORK,USA
29371,Squid and Luau,FOOD_NETWORK,USA
29372,Garlic Custards,FOOD_NETWORK,USA
29373,"""Slime Smoothie""",FOOD_NETWORK,USA
29374,Rum-Lime Punch,FOOD_NETWORK,USA
29375,Fresh Pineapple Upside-Down Cake,FOOD_NETWORK,USA
29376,Getcha Goin' Grits,FOOD_NETWORK,USA
29377,Brined and Smoked Smelts,FOOD_NETWORK,USA
29378,Rainbow Veggie Skewers,FOOD_NETWORK,USA
29379,Chili Rice,FOOD_NETWORK,USA
29380,Balsamic Onion and Garlic Relish,FOOD_NETWORK,USA
29381,Jambalaya with Shrimp and Ham,FOOD_NETWORK,USA
29382,Breast of Chicken on Pumpkin_Cranberry Rissole with White Chocolate Balsamic Sauce and Asparagus,FOOD_NETWORK,USA
29383,Dickel Tennessee Sour Mash Cake,FOOD_NETWORK,USA
29384,Chopped Salad,FOOD_NETWORK,USA
29385,Macaroni and Cheese,FOOD_NETWORK,USA
29386,Multigrain Muffin,FOOD_NETWORK,USA
29387,Butter Poached Lobster Shooters,FOOD_NETWORK,USA
29388,Toasted Pumpkin Seeds,FOOD_NETWORK,USA
29389,Espresso Martini,FOOD_NETWORK,USA
29390,Victor's 1959 Cafe - Picadillo and Creole Sauce,FOOD_NETWORK,USA
29391,Branding Crew Meatloaf,FOOD_NETWORK,USA
29392,Banana Fritters,FOOD_NETWORK,USA
29393,Breakfast Casserole,FOOD_NETWORK,USA
29394,Ginger Beets,FOOD_NETWORK,USA
29395,Parmesan Crusted Salmon,FOOD_NETWORK,USA
29396,Sweetie Spiders,FOOD_NETWORK,USA
29397,Grown Up Ham and Cheese Finger Sandwiches,FOOD_NETWORK,USA
29398,Southern Eggs En Cocotte,FOOD_NETWORK,USA
29399,Tropical Fruit Crumble,FOOD_NETWORK,USA
29400,Damn Hot Polenta Bread,FOOD_NETWORK,USA
29401,Simple Coleslaw,FOOD_NETWORK,USA
29402,Crispy Buffalo Chicken Salad and Slaw,FOOD_NETWORK,USA
29403,Cream Cheese Flan,FOOD_NETWORK,USA
29404,Brownies with Coffee Glaze,FOOD_NETWORK,USA
29405,Fish Grilled on Cedar Plank,FOOD_NETWORK,USA
29406,Grilled Vegetable Summer Rolls,FOOD_NETWORK,USA
29407,Onaga Poke,FOOD_NETWORK,USA
29408,Smoked Turkey And Black-Eyed Pea Salad,FOOD_NETWORK,USA
29409,The Ultimate Grilled Shrimp,FOOD_NETWORK,USA
29410,Basic Vinaigrette,FOOD_NETWORK,USA
29411,Summer Berry Cobbler,FOOD_NETWORK,USA
29412,Pork Tenderloin with Chipotle-Maple Mop,FOOD_NETWORK,USA
29413,Rum Caramel Cake,FOOD_NETWORK,USA
29414,Buffalo Style Grilled French Cut Chicken Breasts with Blue Cheese Sauce and Jicama and Watermelon Salad,FOOD_NETWORK,USA
29415,Larsen's Fish Market Seafood Chowder,FOOD_NETWORK,USA
29416,Mincemeat Stuffed Chiles: Otros Chiles en Frio,FOOD_NETWORK,USA
29417,Salmon Chowder with Yukon Gold Potatoes,FOOD_NETWORK,USA
29418,Coconut Shrimp with Red Curry Sauce,FOOD_NETWORK,USA
29419,Chicken Fried Steak with Cream Gravy,FOOD_NETWORK,USA
29420,"Super Soft-shell Crabs, Bayou Bacon Wrapped Oysters, Louisiana Charbroiled Oysters, Grilled Gulf Shrimp Skewers",FOOD_NETWORK,USA
29421,Smoked Paprika O Rings,FOOD_NETWORK,USA
29422,Cajun Corn Maque Choux,FOOD_NETWORK,USA
29423,Grown Up Mac and Cheese,FOOD_NETWORK,USA
29424,Mint Ice Cream,FOOD_NETWORK,USA
29425,New England Creamed Corn and Charred Lobster Chowder with Summer Truffles,FOOD_NETWORK,USA
29426,"Creamy ""Grits"" with Creole Shrimp",FOOD_NETWORK,USA
29427,Broccoli and Burger Pizza,FOOD_NETWORK,USA
29428,Collard Green and Artichoke Dip,FOOD_NETWORK,USA
29429,Maple-Roasted Bacon,FOOD_NETWORK,USA
29430,Dry Rubbed Flank Steak,FOOD_NETWORK,USA
29431,Mexican Pinata Pockets,FOOD_NETWORK,USA
29432,Hummingbird Cupcakes,FOOD_NETWORK,USA
29433,Blueberry Pancakes,FOOD_NETWORK,USA
29434,Punch Ice Block,FOOD_NETWORK,USA
29435,Smoked Gouda and Roasted Red Pepper Grilled Cheese,FOOD_NETWORK,USA
29436,Cranberry Upside-down Cake,FOOD_NETWORK,USA
29437,Bourbon Beef Tenderloin with Micro Greens,FOOD_NETWORK,USA
29438,Homemade Bagel Chips with Creamy Garlic and Vegetable Spread,FOOD_NETWORK,USA
29439,Asian Rainbow Trout with Wilted Asian Slaw and Asian Rice Timbales,FOOD_NETWORK,USA
29440,Southwestern Spaghetti,FOOD_NETWORK,USA
29441,"Grilled Lamb Chops with Rosemary, Salt, and Tapanade Aioli",FOOD_NETWORK,USA
29442,Oven Roasted Corn on the Cob,FOOD_NETWORK,USA
29443,Strawberries with Fromage Blanc,FOOD_NETWORK,USA
29444,Roundup Rolls,FOOD_NETWORK,USA
29445,Cheddar and Chive Bread,FOOD_NETWORK,USA
29446,Idaho Nachos,FOOD_NETWORK,USA
29447,House Salad with Creole Mayonnaise Dressing,FOOD_NETWORK,USA
29448,Spiced Cocktail Nuts,FOOD_NETWORK,USA
29449,Grass-Fed Sirloin Steak with Spinach,FOOD_NETWORK,USA
29450,Emeril's New Orleans' Asian-Style Braised Pork Belly,FOOD_NETWORK,USA
29451,Slow Cooked Potatoes with Butter and Thyme,FOOD_NETWORK,USA
29452,French Toast-wiches with Quick-Cook Warm Chutney,FOOD_NETWORK,USA
29453,Sweet Potato Biscuits,FOOD_NETWORK,USA
29454,Creole Marinated Grilled Red Snapper,FOOD_NETWORK,USA
29455,Buffalo Burgers,FOOD_NETWORK,USA
29456,Andouille and Roasted Squash Gumbo,FOOD_NETWORK,USA
29457,Braised Romaine Lettuce with Mustard and Bacon,FOOD_NETWORK,USA
29458,Fried Catfish Po Boy,FOOD_NETWORK,USA
29459,Grilled Seafood Steaks,FOOD_NETWORK,USA
29460,Broccoli Cheddar Cornbread,FOOD_NETWORK,USA
29461,Almond Cherry Pie - 2003 1st Place Fruit_Berry,FOOD_NETWORK,USA
29462,Strawberry Kolaches,FOOD_NETWORK,USA
29463,Hot Cocoa with Marshmallow Spooks,FOOD_NETWORK,USA
29464,5 Ingredient Bacon Burgers with Cheddar and Red Onion with Parmesan Popcorn Black-Eyed Peas,FOOD_NETWORK,USA
29465,Tony's Smoked Beef Brisket,FOOD_NETWORK,USA
29466,Frozen Ruby Reds,FOOD_NETWORK,USA
29467,Dry Rub Baby Back Ribs,FOOD_NETWORK,USA
29468,Roasted Pears and Ice Cream,FOOD_NETWORK,USA
29469,Tex-Mex Stew,FOOD_NETWORK,USA
29470,"BLT and P (Bacon, Leek, Tomato and Potato) Soup",FOOD_NETWORK,USA
29471,Caramel Popcorn,FOOD_NETWORK,USA
29472,Amy's Mom's Ham Salad,FOOD_NETWORK,USA
29473,"Ginger Packet Salmon, Toaster Style",FOOD_NETWORK,USA
29474,Grilled Oysters with Lemon Butter,FOOD_NETWORK,USA
29475,Waffles,FOOD_NETWORK,USA
29476,Smoked Salmon and Vegetable Cream Cheese Bagels,FOOD_NETWORK,USA
29477,Buttermilk Pie,FOOD_NETWORK,USA
29478,Wild Striped Bass en Papillote,FOOD_NETWORK,USA
29479,Potato-Crusted Lobster Cakes,FOOD_NETWORK,USA
29480,Chocolate Orange Fondue,FOOD_NETWORK,USA
29481,Dad's Red Cabbage,FOOD_NETWORK,USA
29482,Barbecued Pulled Pork Sandwiches with Homemade BBQ Sauce and Pickles,FOOD_NETWORK,USA
29483,Blueberry Turnovers,FOOD_NETWORK,USA
29484,Sweet Potato Bread Pudding with Pecan Crumble,FOOD_NETWORK,USA
29485,Chocolate Espresso Cheesecake with Ganache,FOOD_NETWORK,USA
29486,Chicken and Pineapple Skewers,FOOD_NETWORK,USA
29487,Root Beer Glazed Pork Chops with Bourbon-Mashed Sweet Potatoes and Caramelized Onions,FOOD_NETWORK,USA
29488,Old-Fashioned Banana Pudding,FOOD_NETWORK,USA
29489,Rudy Mikeska's Coleslaw,FOOD_NETWORK,USA
29490,Guacamole,FOOD_NETWORK,USA
29491,Potato Cake,FOOD_NETWORK,USA
29492,Fresh Chum Salmon Caviar,FOOD_NETWORK,USA
29493,Southwestern Chicken with Mango-Peach Salsa,FOOD_NETWORK,USA
29494,"Cod with Fennel, Dill and Tomato",FOOD_NETWORK,USA
29495,Blue Crab Cake Panini,FOOD_NETWORK,USA
29496,Sweet Potato and Praline Pie,FOOD_NETWORK,USA
29497,Sliders with Chipotle Mayonnaise,FOOD_NETWORK,USA
29498,Sweet Maine Shrimp Crudo,FOOD_NETWORK,USA
29499,Smoked Pork Butt,FOOD_NETWORK,USA
29500,Stuffed Mushroom Caps with Blue Cheese Souffle,FOOD_NETWORK,USA
29501,Butterscotch Sauce,FOOD_NETWORK,USA
29502,Pink Chocolate,FOOD_NETWORK,USA
29503,Bread Pudding with Warm Banana Maple Sauce,FOOD_NETWORK,USA
29504,Melon Wedges and Star Fruit,FOOD_NETWORK,USA
29505,Mixed Greens with Tomato-Ginger Dressing,FOOD_NETWORK,USA
29506,Shrimp Noodle Bowl,FOOD_NETWORK,USA
29507,Mashed Potatoes,FOOD_NETWORK,USA
29508,Paula's Fried Green Tomato and Egg Hollandaise,FOOD_NETWORK,USA
29509,Chicken with Tatuma Squash (Pollo con Calabacita),FOOD_NETWORK,USA
29510,Coconut Almond Meringues,FOOD_NETWORK,USA
29511,Cold Heirloom Tomato Soup with Tropical Lobster Relish,FOOD_NETWORK,USA
29512,Moist Zucchini Bran Muffins,FOOD_NETWORK,USA
29513,Red Velvet Bars,FOOD_NETWORK,USA
29514,The Burger Bar,FOOD_NETWORK,USA
29515,Guinness Float,FOOD_NETWORK,USA
29516,Down-South Crab Cakes with Collard Greens and Roasted Garlic Beurre Blanc,FOOD_NETWORK,USA
29517,Kona Coffee Crusted Rack of Lamb,FOOD_NETWORK,USA
29518,Schmidt's Cherry Cheese Tart Filling,FOOD_NETWORK,USA
29519,White Pepper Shortbread,FOOD_NETWORK,USA
29520,Plum Preserves Mezza Luna,FOOD_NETWORK,USA
29521,Grilled Trout with Herbs and Citrus-Nut Oil Dressing,FOOD_NETWORK,USA
29522,Wine BBQ Sauce,FOOD_NETWORK,USA
29523,Dungeness Crabcakes with Green Cocktail Sauce,FOOD_NETWORK,USA
29524,Cubano Hash,FOOD_NETWORK,USA
29525,Gina's Chocolate Pound Cake,FOOD_NETWORK,USA
29526,Horseradish Burgers With Havarti,FOOD_NETWORK,USA
29527,Berry Frothy Burst,FOOD_NETWORK,USA
29528,White and Dark Chocolate Dogwood Bark,FOOD_NETWORK,USA
29529,Spinach Salad with Goat Cheese and Walnuts,FOOD_NETWORK,USA
29530,Shepherd's Pie in a Half-Roasted Squash,FOOD_NETWORK,USA
29531,Apple Glazed Pork Tenderloin,FOOD_NETWORK,USA
29532,Scott's Mountain-Thunder Football Chili,FOOD_NETWORK,USA
29533,Cherry Pudding,FOOD_NETWORK,USA
29534,"Grilled Corn on the Cob with Garlic Butter, Fresh Lime and Cotija Cheese",FOOD_NETWORK,USA
29535,Banana Pudding,FOOD_NETWORK,USA
29536,Tacozagna and Banana Cheesecakes,FOOD_NETWORK,USA
29537,Emeril's Country File Gumbo,FOOD_NETWORK,USA
29538,Perfect Popcorn,FOOD_NETWORK,USA
29539,Emeril's Creole Seasoning (Essence),FOOD_NETWORK,USA
29540,Creamy Salsa Dip and Veggies,FOOD_NETWORK,USA
29541,Cumin Crusted Chicken with Cotija and Mango-Garlic Sauce with Green Onion Pesto Mashed Potatoes,FOOD_NETWORK,USA
29542,Peaches and Cream,FOOD_NETWORK,USA
29543,Endive and Avocado Salad,FOOD_NETWORK,USA
29544,Barbecue Pizza: Elvis Pizza (Coletta's Italian Restaurant),FOOD_NETWORK,USA
29545,Ruston Peach Crumb Pie and Vanilla Ice Cream,FOOD_NETWORK,USA
29546,Julia's American-Style Potato Salad,FOOD_NETWORK,USA
29547,Southwest Beef Tenderloin with Creamy Horseradish Sauce and Grilled Tomatoes,FOOD_NETWORK,USA
29548,Quickie Banana Split,FOOD_NETWORK,USA
29549,Cranberry Coconut Bars,FOOD_NETWORK,USA
29550,Apple Kuchen,FOOD_NETWORK,USA
29551,Butternut Squash Soup,FOOD_NETWORK,USA
29552,Bahamian Steamed Conch,FOOD_NETWORK,USA
29553,Breakfast Trifle Grits,FOOD_NETWORK,USA
29554,Veggie Sticks and Pesto Dipping Sauce,FOOD_NETWORK,USA
29555,Sweet Potato Shepherd's Pie,FOOD_NETWORK,USA
29556,Minted Fruit Salad,FOOD_NETWORK,USA
29557,Chili Topped Cornbread Bites,FOOD_NETWORK,USA
29558,Tart Cranberry Dipping Sauce,FOOD_NETWORK,USA
29559,Monkey and Gorilla Bread,FOOD_NETWORK,USA
29560,"Blackened Chutney Halibut: ""Chutbut""",FOOD_NETWORK,USA
29561,Mile-High Nachos with Homemade Salsa,FOOD_NETWORK,USA
29562,Hereford House Whiskey Steak,FOOD_NETWORK,USA
29563,Scrapple,FOOD_NETWORK,USA
29564,Almond Snowball Cookies,FOOD_NETWORK,USA
29565,Johnny Garlic's Grilled Peppered Steak with Cabernet Balsamic Sauce,FOOD_NETWORK,USA
29566,Cilantro-Garlic Potatoes,FOOD_NETWORK,USA
29567,Homemade Andouille Sausage,FOOD_NETWORK,USA
29568,Artichoke BBQ Recipe,FOOD_NETWORK,USA
29569,Meyer Lemon Lobster Cocktail,FOOD_NETWORK,USA
29570,Breaded Pork Chops,FOOD_NETWORK,USA
29571,Red Rocker Margarita Chicken,FOOD_NETWORK,USA
29572,Organic Whole Wheat Sandwich Bread with Oats and Pecans,FOOD_NETWORK,USA
29573,Glazed Apples and Pears,FOOD_NETWORK,USA
29574,Shrimp and Oyster Gumbo with Okra,FOOD_NETWORK,USA
29575,Blueberry Maple Syrup,FOOD_NETWORK,USA
29576,Small Mixed Salad with Macadamia Nut Oil,FOOD_NETWORK,USA
29577,Peach Cobbler Cocktail,FOOD_NETWORK,USA
29578,Any Nut Brittle,FOOD_NETWORK,USA
29579,Banana Coconut Luau Cake,FOOD_NETWORK,USA
29580,Quick Fix Avocado Salad,FOOD_NETWORK,USA
29581,Baked Beans,FOOD_NETWORK,USA
29582,Cheese-Straw Apple Pie,FOOD_NETWORK,USA
29583,Grillades and Baked Cheese Grits,FOOD_NETWORK,USA
29584,Slow Cooker Brunswick Stew,FOOD_NETWORK,USA
29585,Hot Sweet Mustard,FOOD_NETWORK,USA
29586,Individual Oyster Tarts,FOOD_NETWORK,USA
29587,Stove-Top Crawfish Boil,FOOD_NETWORK,USA
29588,Chicken Pot Pie with Mashed Potatoes,FOOD_NETWORK,USA
29589,"Pork Tenderloin with Prosciutto, Sage and Asiago Cheese",FOOD_NETWORK,USA
29590,Jumbo Lump Blue Crab Cakes,FOOD_NETWORK,USA
29591,Wild Mushroom-Cheddar Burger,FOOD_NETWORK,USA
29592,Orzo with Spinach and Tomatoes,FOOD_NETWORK,USA
29593,Biscuits and Chocolate Gravy,FOOD_NETWORK,USA
29594,Spicy Southern-Fried Turkey Wings,FOOD_NETWORK,USA
29595,Pan Seared Day Boat Scallops over Sprout Salad with Cranberry Horseradish Dipping Sauce,FOOD_NETWORK,USA
29596,Steam-Sauteed Green Beans with Almonds and Parsley,FOOD_NETWORK,USA
29597,Ham Hock and Wild Green Gumbo,FOOD_NETWORK,USA
29598,Ketchikan Stuffed Mushrooms,FOOD_NETWORK,USA
29599,Mashed Potato Cakes,FOOD_NETWORK,USA
29600,Mashed Potatoes with Horseradish,FOOD_NETWORK,USA
29601,Crispy Chicken Under a Brick,FOOD_NETWORK,USA
29602,Chocolate-Swirled Cheesecake,FOOD_NETWORK,USA
29603,Broiled Citrus Salad with Cointreau and Brown Sugar,FOOD_NETWORK,USA
29604,Chicken Croquettes,FOOD_NETWORK,USA
29605,Roasted Pork With Cajun Slaw,FOOD_NETWORK,USA
29606,"Sliced Sirloin Smothered in Onions, with Roquefort Potato Pie and Spinach Salad with Bacon Dressing",FOOD_NETWORK,USA
29607,Roasted Green Chile-Chicken Enchiladas,FOOD_NETWORK,USA
29608,Chocolate Cafe au Lait,FOOD_NETWORK,USA
29609,Coconut Flake Shrimp with Pumpkin Curry Dipping Sauce,FOOD_NETWORK,USA
29610,Vidalia Onion Steak and Wilted Spinach Salad,FOOD_NETWORK,USA
29611,My Favorite Lemon Pudding,FOOD_NETWORK,USA
29612,Mankiller,FOOD_NETWORK,USA
29613,Jelly Filled Donuts,FOOD_NETWORK,USA
29614,Garlic Bread,FOOD_NETWORK,USA
29615,Apple-Raisin Bread Pudding with Cream Soda Sauce,FOOD_NETWORK,USA
29616,Tequila Bandito Mangoes and Bananas Foster,FOOD_NETWORK,USA
29617,Creole Baked Chicken,FOOD_NETWORK,USA
29618,Broccoli with Infused Butter,FOOD_NETWORK,USA
29619,Blanched Crudites,FOOD_NETWORK,USA
29620,Crudite and 3 Sauces,FOOD_NETWORK,USA
29621,Jack-O'-Lantern Cookies,FOOD_NETWORK,USA
29622,Mint Wafers,FOOD_NETWORK,USA
29623,Jeff's Cheesy Crispy Vacation Potatoes,FOOD_NETWORK,USA
29624,"Rory's Ribs with Grilled Corn, Cantaloupe, and Fresh Herb Salad",FOOD_NETWORK,USA
29625,Three Mushroom Tart,FOOD_NETWORK,USA
29626,Poppadum and Condiments,FOOD_NETWORK,USA
29627,Oysters Randall,FOOD_NETWORK,USA
29628,Panseared Grits with Spiced Shrimp and Bacon,FOOD_NETWORK,USA
29629,Molded Ice Sculpture,FOOD_NETWORK,USA
29630,Marinated Tuna Steaks with Ancho Chile Red Wine Sauce and Spinach-Tomatillo Rice Cake,FOOD_NETWORK,USA
29631,Cinnamon Raisin Bread Pudding,FOOD_NETWORK,USA
29632,Oregon Chai Milkshake,FOOD_NETWORK,USA
29633,Turkey Gravy,FOOD_NETWORK,USA
29634,"Pan Roasted Onaga (Red Snapper) with Charred Sugarloaf Pineapple, Hawaiian Hearts of Palm and Kafir Lime Jus",FOOD_NETWORK,USA
29635,"Grilled Tuna with Grilled Papaya, Cucumber, and Mint",FOOD_NETWORK,USA
29636,Warm Strawberries and Cream,FOOD_NETWORK,USA
29637,Broccoli Souffle,FOOD_NETWORK,USA
29638,Rubbed and Sauced Barbecued Baby Chickens,FOOD_NETWORK,USA
29639,Fruits Of The Forest Pie-2003 First Place Nut,FOOD_NETWORK,USA
29640,"Seared Foie Gras and Savory Rosemary Waffle with Prune Armagnac Ice Cream, Caramelized Pineapple, and Veal Reduction",FOOD_NETWORK,USA
29641,"It's Elvis, Baby! Smoothie",FOOD_NETWORK,USA
29642,Pecan Squares,FOOD_NETWORK,USA
29643,Creamy Phyllo Cheese Straws in Pesto,FOOD_NETWORK,USA
29644,Pan Seared Chilean Sea Bass with Wild Mushroom Grits and Fresh Spinach,FOOD_NETWORK,USA
29645,"Grilled Flank Steak with Parsley Sauce, Roasted Sweet Peppers and Grilled Onions and Goat Cheese Potato Puree",FOOD_NETWORK,USA
29646,Easy Peasy Ginger Beer,FOOD_NETWORK,USA
29647,Reuben Quesadillas,FOOD_NETWORK,USA
29648,Spinach Salad with Warm Bacon Dressing,FOOD_NETWORK,USA
29649,Wild Teriyaki Wings,FOOD_NETWORK,USA
29650,Cactus Salad,FOOD_NETWORK,USA
29651,"Here's the Outlaw Chef's ""Rio Grande Cornbread""",FOOD_NETWORK,USA
29652,Crunchy Granola,FOOD_NETWORK,USA
29653,Shrimp Po' Boy with Horseradish Remoulade,FOOD_NETWORK,USA
29654,Red Hot Chile-Rubbed Pork Skewers,FOOD_NETWORK,USA
29655,Mamau's Icebox Cookies,FOOD_NETWORK,USA
29656,Three Cheese Omelette,FOOD_NETWORK,USA
29657,Raspberry Shortcake,FOOD_NETWORK,USA
29658,Chicken and Smoked Sausage Gumbo,FOOD_NETWORK,USA
29659,Crunchy Slaw,FOOD_NETWORK,USA
29660,Lemon Buttercups,FOOD_NETWORK,USA
29661,Lemon-Scented Broccolini,FOOD_NETWORK,USA
29662,Chiarello Chicken and White Bean Chili With Veggies,FOOD_NETWORK,USA
29663,Fill a Rocket Scientist's Empty Stomach Reuben Burgers,FOOD_NETWORK,USA
29664,"Hamburger with Double Cheddar Cheese, Grilled Vidalia Onion and Horseradish Mustard",FOOD_NETWORK,USA
29665,Green Beans with Caramelized Onions and Almonds,FOOD_NETWORK,USA
29666,Gluten-Free Fried Chicken,FOOD_NETWORK,USA
29667,Stellar Apple Spice Cakes,FOOD_NETWORK,USA
29668,"Mini Sandwich Buffet: Mini Grilled Cheese and Tomato, Mini Rachael's and Mini Spicy Patty Melts",FOOD_NETWORK,USA
29669,Twice Baked Sweet Potatoes,FOOD_NETWORK,USA
29670,Citrus Balsamic Glazed Salmon,FOOD_NETWORK,USA
29671,King Pao Beef,FOOD_NETWORK,USA
29672,Phyllo Fettuccine Ice Cream Sandwich,FOOD_NETWORK,USA
29673,Yucatan Chicken Skewers with Peanut-Red Chile BBQ Sauce and Red Cabbage Slaw,FOOD_NETWORK,USA
29674,Manchego Potatoes,FOOD_NETWORK,USA
29675,Racks of Wild Boar,FOOD_NETWORK,USA
29676,Divinely Divinci,FOOD_NETWORK,USA
29677,Emeril's Favorite Pastrami Sandwich,FOOD_NETWORK,USA
29678,Broccoli Soup,FOOD_NETWORK,USA
29679,Blue Cheese Mousse Canapes with Radish,FOOD_NETWORK,USA
29680,Mocha Chocolate Icebox Cake,FOOD_NETWORK,USA
29681,Grilled Quail,FOOD_NETWORK,USA
29682,Magic Mushroom Burgers with Deep Fried Sweet Potato Sticks and Pepper Slaw,FOOD_NETWORK,USA
29683,Hot Lava,FOOD_NETWORK,USA
29684,Golden Oven-Roasted Capon,FOOD_NETWORK,USA
29685,Lamb and Eggplant Pastitsio,FOOD_NETWORK,USA
29686,Coconut Cake,FOOD_NETWORK,USA
29687,Milk Chocolate and Mixed Nut Bread Pudding,FOOD_NETWORK,USA
29688,Autumn Chicken Pot Pie,FOOD_NETWORK,USA
29689,Hennessy Tavern Chopped Salad,FOOD_NETWORK,USA
29690,Spiked Orange Smoothie,FOOD_NETWORK,USA
29691,Spicy Sweet Potato Pancakes with Holiday Guacamole,FOOD_NETWORK,USA
29692,Corn on the Cobb Salad Wrap with Grilled Onion Blue Cheese Dressing,FOOD_NETWORK,USA
29693,Basmati Rice Pudding with Toasted Coconut,FOOD_NETWORK,USA
29694,Slate's New Mexico Steak Fingers,FOOD_NETWORK,USA
29695,Crawfish and Andouille Sausage Pizza,FOOD_NETWORK,USA
29696,Midwest Meatloaf,FOOD_NETWORK,USA
29697,Yucatan Chicken Puffy Tacos with Peanut-Red Chili BBQ Sauce and Red Cabbage Slaw,FOOD_NETWORK,USA
29698,Rattlesnake Chili,FOOD_NETWORK,USA
29699,Ricotta and Vanilla Bean Puddings,FOOD_NETWORK,USA
29700,Pork Chops with Mushroom Madeira Sauce,FOOD_NETWORK,USA
29701,Chocolate Strawberry Mousse Cake,FOOD_NETWORK,USA
29702,Best Gravy Ever,FOOD_NETWORK,USA
29703,Crisp Potatoes with Salsa Verde Drizzle,FOOD_NETWORK,USA
29704,Skirt Steak with Maple Syrup,FOOD_NETWORK,USA
29705,Strawberry Lemon Crush,FOOD_NETWORK,USA
29706,Grilled Pineapple with Nutella,FOOD_NETWORK,USA
29707,Caramelized Maui Onion and Barbeque Duck Quesadillas,FOOD_NETWORK,USA
29708,Buttermilk Peanut Butter Fudge,FOOD_NETWORK,USA
29709,Lemon Cream Martini,FOOD_NETWORK,USA
29710,Southwestern Rice with Cheese,FOOD_NETWORK,USA
29711,Lacy Chocolate Oatmeal Cookie Sandwiches,FOOD_NETWORK,USA
29712,"Egg and Aged Sirloin Tortilla with Three Pepper Relish, Grilled Onion Relish, and Avocado Relish",FOOD_NETWORK,USA
29713,Devilish Angel Cake with Wine Soaked Berries,FOOD_NETWORK,USA
29714,Shrimp Gumbo,FOOD_NETWORK,USA
29715,Grilled Chicken Chili Verde and Corn on the Cob with Chipotle Cream,FOOD_NETWORK,USA
29716,"""Santa Maria Style BBQ"" Oakwood Grilled Tri-tip",FOOD_NETWORK,USA
29717,Iceberg Lettuce Wedges with Russian Dressing,FOOD_NETWORK,USA
29718,Kale Mashed Potatoes,FOOD_NETWORK,USA
29719,Bbq Pork Spare Ribs,FOOD_NETWORK,USA
29720,Roasted Green Chile Hollandaise,FOOD_NETWORK,USA
29721,Banana Compote,FOOD_NETWORK,USA
29722,Sangria Ice Pops,FOOD_NETWORK,USA
29723,Philly Cheese Steak,FOOD_NETWORK,USA
29724,Creamed Mixed Greens,FOOD_NETWORK,USA
29725,Focaccia with Rosemary and Grapes,FOOD_NETWORK,USA
29726,Lemon-Herb Butter-Basted Chicken,FOOD_NETWORK,USA
29727,Pan Roasted Filet Mignon with Rum-Red Chile Sauce with Wild Mushroom Rice,FOOD_NETWORK,USA
29728,"Black Pepper Crusted Steak Sandwiches with Aged Cheddar, Horseradish Mayonnaise and Watercress",FOOD_NETWORK,USA
29729,Cranberry Chutney,FOOD_NETWORK,USA
29730,Shrimp Salad,FOOD_NETWORK,USA
29731,Smothered Andouille Sausage and Shrimp Over Creamy Stone Ground Grits,FOOD_NETWORK,USA
29732,Charles' Country Pan Fried Chicken,FOOD_NETWORK,USA
29733,"Smoked Salmon, Crispy Bacon, and Maytag Blue Cheese Salad",FOOD_NETWORK,USA
29734,Fresh Fruit Spritzers,FOOD_NETWORK,USA
29735,Tropical Salsa Fresca,FOOD_NETWORK,USA
29736,Hog Island BBQ Oysters,FOOD_NETWORK,USA
29737,Salmon Arturo,FOOD_NETWORK,USA
29738,Roasted Butternut Squash Pastina Served in a Pumpkin,FOOD_NETWORK,USA
29739,Frittata and Tomato Sandwich,FOOD_NETWORK,USA
29740,Malted Black and White Milkshakes,FOOD_NETWORK,USA
29741,Roasted Quail with Savory Apple and Cheddar Croustade,FOOD_NETWORK,USA
29742,Raspberry Delights,FOOD_NETWORK,USA
29743,Bourbon Balls,FOOD_NETWORK,USA
29744,Hackney's Inside-Out Burger,FOOD_NETWORK,USA
29745,Brown Rice Salad with Apples,FOOD_NETWORK,USA
29746,Benne Crescent Cookies,FOOD_NETWORK,USA
29747,Glacier Cocktail,FOOD_NETWORK,USA
29748,"Crab, Avocado and Mango Roll",FOOD_NETWORK,USA
29749,Cinnamon Ice Cream,FOOD_NETWORK,USA
29750,Southern Buttermilk Bourbon Praline Doughnuts,FOOD_NETWORK,USA
29751,Tyler's 1000 Layer Quesadillas,FOOD_NETWORK,USA
29752,Basic Yeast-Raised Doughnut,FOOD_NETWORK,USA
29753,Cherry-Almond Noodle Pudding,FOOD_NETWORK,USA
29754,Bird to the Last Drop,FOOD_NETWORK,USA
29755,Six-Hour Pork Roast,FOOD_NETWORK,USA
29756,Poi,FOOD_NETWORK,USA
29757,Red Potato Salad,FOOD_NETWORK,USA
29758,Steakhouse Shepherd's Pie,FOOD_NETWORK,USA
29759,Sausage Stuffing,FOOD_NETWORK,USA
29760,Apple Spiced Cake,FOOD_NETWORK,USA
29761,"Hash Browns ""Scattered, Smothered, and Covered""",FOOD_NETWORK,USA
29762,Divine Divinity Fudge,FOOD_NETWORK,USA
29763,Mushroom Crepe Cake,FOOD_NETWORK,USA
29764,Native American Bread,FOOD_NETWORK,USA
29765,Double Dipped Spicy Chicken,FOOD_NETWORK,USA
